module,type,name,res_id,src,value,comments
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_datetime____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_duration____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_float____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_float_time____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_html____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_image____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_integer____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_many2many____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_many2one____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_monetary____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_qweb____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_relative____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_selection____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_qweb_field_text____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_rule____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_sequence____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_server_object_lines____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_translation____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_report_base_report_irmodulereference____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_report_paperformat____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_bank____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_company____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_config____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_config_installer____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_config_settings____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_country____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_country_group____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_country_state____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_currency____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_currency_rate____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_groups____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_lang____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_partner____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_partner_category____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_partner_industry____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_partner_title____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_users____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_res_users_log____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_wizard_ir_model_menu_create____last_update,Last Modified on,Última modificación en,
base,model,"ir.model.fields,field_description",base.field_base_language_export__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_language_import__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_language_install__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_module_uninstall__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_module_update__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_module_upgrade__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_automatic_wizard__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_line__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_update_translations__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_change_password_user__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_change_password_wizard__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_view__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_actions__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_client__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_report__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_server__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_actions_todo__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_attachment__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_config_parameter__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_cron__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_default__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_demo__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_demo_failure__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_demo_failure_wizard__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_exports__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_exports_line__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_filters__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_logging__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_model__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_model_access__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_model_data__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_model_relation__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_module_category__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_property__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_rule__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_sequence__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_report_paperformat__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_bank__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_company__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_config__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_config_installer__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_config_settings__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_country__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_country_group__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_country_state__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_currency__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_currency_rate__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_groups__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_lang__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_partner__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_partner_category__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_partner_industry__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_partner_title__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_users__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_res_users_log__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_wizard_ir_model_menu_create__write_uid,Last Updated by,Última actualización por,
base,model,"ir.model.fields,field_description",base.field_base_language_export__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_language_import__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_language_install__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_module_uninstall__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_module_update__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_module_upgrade__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_automatic_wizard__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_line__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_base_update_translations__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_change_password_user__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_change_password_wizard__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_view__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_actions__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_client__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_report__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_server__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_actions_todo__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_attachment__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_config_parameter__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_cron__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_default__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_demo__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_demo_failure__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_demo_failure_wizard__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_exports__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_exports_line__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_filters__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_logging__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_model__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_model_access__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_model_data__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_model_fields__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_model_relation__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_module_category__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_exclusion__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_property__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_rule__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_sequence__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_server_object_lines__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_report_paperformat__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_bank__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_company__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_config__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_config_installer__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_config_settings__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_country__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_country_group__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_country_state__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_currency__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_currency_rate__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_groups__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_lang__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_partner__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_partner_category__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_partner_industry__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_partner_title__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_users__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_res_users_log__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_wizard_ir_model_menu_create__write_date,Last Updated on,Última actualización el,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__installed_version,Latest Version,Última versión,
base,model,"ir.model.fields,field_description",base.field_res_users__login_date,Latest connection,Última conexión,
base,model,"res.country,name",base.lv,Latvia,Letonia,
base,model_terms,"ir.ui.view,arch_db",base.config_wizard_step_view_form,Launch,Lanzamiento,
base,model_terms,"ir.ui.view,arch_db",base.ir_actions_todo_tree,Launch,Lanzamiento,
base,model_terms,"ir.ui.view,arch_db",base.config_wizard_step_view_form,Launch Configuration Wizard,Iniciar asistente de configuración,
base,model_terms,"ir.ui.view,arch_db",base.ir_actions_todo_tree,Launch Configuration Wizard,Iniciar asistente de configuración,
base,model,"ir.model.fields,field_description",base.field_res_country__address_format,Layout in Reports,Salida en informes,
base,model,"ir.module.category,name",base.module_category_lead_automation,Lead Automation,Automatización de las oportunidades,
base,model,"ir.module.module,shortdesc",base.module_crm_reveal,Lead Generation,Generación de Iniciativas,
base,model,"ir.module.module,shortdesc",base.module_crm_project,Lead to Tasks,De iniciativa a tarea,
base,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Learn More,Aprenda más,
base,model,"ir.module.category,name",base.module_category_hr_holidays,Leaves,Ausencias,
base,model,"ir.module.module,shortdesc",base.module_hr_holidays,Leaves,Ausencias,
base,model,"res.country,name",base.lb,Lebanon,Líbano,
base,selection,"report.paperformat,format",0,Ledger  28  431.8 x 279.4 mm,"Libro 28 431,8 x 279,4 mm",
base,model,"ir.model.fields,field_description",base.field_report_paperformat__margin_left,Left Margin (mm),Margen izquierdo (mm),
base,selection,"res.lang,direction",0,Left-to-Right,Izquierda-a-Derecha,
base,selection,"report.paperformat,format",0,"Legal    3   8.5 x 14 inches, 215.9 x 355.6 mm","Legal 3 8,5 x 14 pulgadas, 215,9 x 355,6 mm",
base,model_terms,"ir.ui.view,arch_db",base.sequence_view,"Legend (for prefix, suffix)","Leyenda (para prefijo, sufijo)",
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,Legends for supported Date and Time Formats,Leyenda para formatos soportados de fecha y hora,
base,model,"res.country,name",base.ls,Lesotho,Lesotho,
base,model_terms,"ir.ui.view,arch_db",base.onboarding_step,Let's do it,Vamos a hacerlo,
base,model_terms,"ir.ui.view,arch_db",base.onboarding_company_step,Let's start!,¡Empecemos!,
base,selection,"report.paperformat,format",0,"Letter 2 8.5 x 11 inches, 215.9 x 279.4 mm","Carta 2 8,5 x 11 pulgadas, 215,9 x 279,4 mm",
base,model,"ir.model.fields,field_description",base.field_ir_logging__level,Level,Nivel,
base,model_terms,"ir.ui.view,arch_db",base.ir_logging_search_view,Level,Nivel,
base,model,"res.country,name",base.lr,Liberia,Liberia,
base,model,"res.country,name",base.ly,Libya,Libia,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__license,License,Licencia,
base,model,"res.country,name",base.li,Liechtenstein,Liechtenstein,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__limit,Limit,Límite,
base,model,"ir.model.fields,field_description",base.field_ir_logging__line,Line,Linea,
base,model,"ir.model.fields,field_description",base.field_base_partner_merge_automatic_wizard__line_ids,Lines,Líneas,
base,model,"ir.module.module,description",base.module_account_payment,"Link Account and Payment and add Portal Payment

Provide tools for account-related payment as well as portal options to
enable payment.

 * UPDATE ME
","Vincular la cuenta y el pago, y añadir el pago en el portal

Proporcione herramientas para los pagos relacionados con una cuenta, así como para las
opciones del portal para permitir el pago.

* ACTUALÍCEME
",
base,model,"ir.module.module,shortdesc",base.module_link_tracker,Link Tracker,Rastr. enlaces,
base,model,"ir.module.module,shortdesc",base.module_website_links,Link Tracker,Rastr. enlaces,
base,model,"ir.module.module,summary",base.module_pos_sale,Link module between Point of Sale and Sales,Módulo de enlace entre el punto de venta y las ventas,
base,model,"ir.model.fields,field_description",base.field_ir_actions_server__link_field_id,Link using field,Campo usando un enlace,
base,model,"ir.model.fields,field_description",base.field_ir_cron__link_field_id,Link using field,Campo usando un enlace,
base,code,addons/base/models/ir_qweb_fields.py,633,List of contact fields to display in the widget,Lista de campos de contacto para mostrar en el widget,
base,model,"ir.model.fields,help",base.field_ir_model_fields__modules,List of modules in which the field is defined,Lista de módulos en los que se ha definido el campo,
base,model,"ir.model.fields,help",base.field_ir_model__modules,List of modules in which the object is defined or inherited,Lista de módulos en los que se ha definido o heredado el objeto,
base,model,"ir.model.fields,help",base.field_ir_model_fields__selection,"List of options for a selection field, specified as a Python expression defining a list of (key, label) pairs. For example: [('blue','Blue'),('yellow','Yellow')]","Lista de opciones para un campo de selección, definiendo una lista de parejas como una expresión Python (clave, etiqueta). Por ejemplo: [('azul','Azul'),('amarillo','Amarillo')]",
base,model,"res.country,name",base.lt,Lithuania,Lituania,
base,model,"ir.module.module,shortdesc",base.module_l10n_lt,Lithuania - Accounting,Lithuania - Accounting,
base,model,"ir.module.module,shortdesc",base.module_im_livechat,Live Chat,Charla en vivo,
base,model,"ir.module.module,shortdesc",base.module_im_support,Livechat Support,Soporte de chat en vivo,
base,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Load,Cargar,
base,model,"ir.actions.act_window,name",base.action_view_base_language_install,Load a Translation,Cargar una traducción,
base,model,"ir.ui.menu,name",base.menu_view_base_language_install,Load a Translation,Cargar una traducción,
base,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Load a Translation,Cargar una traducción,
base,model,"ir.actions.act_window,name",base.demo_force_install_action,Load demo data,Cargar datos de prueba,
base,model,"ir.model.fields,field_description",base.field_res_lang__code,Locale Code,Código local,
base,model,"ir.module.category,name",base.module_category_localization,Localization,Localización,
base,model_terms,"ir.ui.view,arch_db",base.view_users_form,Localization,Localización,
base,model_terms,"ir.ui.view,arch_db",base.ir_logging_form_view,Log,Registro,
base,model,"ir.actions.act_window,name",base.ir_logging_all_act,Logging,Registro,
base,model,"ir.model,name",base.model_ir_logging,Logging,Registro,
base,model,"ir.ui.menu,name",base.ir_logging_all_menu,Logging,Registro,
base,model,"ir.model.fields,field_description",base.field_res_users__login,Login,Usuario,
base,model_terms,"ir.ui.view,arch_db",base.view_res_users_kanban,Login,Usuario,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_kanban_view,Logo,Logo,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,Logo,Logo,
base,model,"ir.model.fields,field_description",base.field_res_company__logo_web,Logo Web,Logo web,
base,model_terms,"ir.ui.view,arch_db",base.ir_logging_search_view,Logs,Registros,
base,model_terms,"ir.ui.view,arch_db",base.ir_logging_tree_view,Logs,Registros,
base,model,"ir.module.module,shortdesc",base.module_lunch,Lunch,Comidas,
base,model,"res.country,name",base.lu,Luxembourg,Luxemburgo,
base,model,"ir.module.module,shortdesc",base.module_l10n_lu,Luxembourg - Accounting,Luxemburgo - Contabilidad,
base,model,"res.partner.industry,full_name",base.res_partner_industry_M,"M PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","M. ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS",
base,model,"ir.module.module,shortdesc",base.module_mrp_byproduct,MRP Byproducts,Subproductos MRP,
base,model,"ir.module.module,shortdesc",base.module_mrp_workorder,MRP II,MRP II,
base,model,"ir.module.module,summary",base.module_sale_subscription,"MRR, Churn, Recurring payments","MRR, Churn, Recurring payments",
base,model,"res.country,name",base.mo,Macau,Macao,
base,model,"res.country,name",base.mk,"Macedonia, the former Yugoslav Republic of","Macedonia, Antigua república yugoslava de",
base,model,"res.country,name",base.mg,Madagascar,Madagascar,
base,model,"res.partner.title,name",base.res_partner_title_madam,Madam,Sra.,
base,code,addons/base/models/ir_mail_server.py,511,Mail Delivery Failed,Fallo de entrega de correo,
base,model,"ir.model,name",base.model_ir_mail_server,Mail Server,Servidor de correo,
base,model,"ir.module.module,shortdesc",base.module_test_mail,Mail Tests,Tests de Correo,
base,model,"ir.module.module,summary",base.module_test_mail,Mail Tests: performances and tests specific to mail, Tests de Correo: rendimiento y tests específicos para el correo,
base,code,addons/base/models/ir_mail_server.py,509,"Mail delivery failed via SMTP server '%s'.
%s: %s","La entrega de correo falló vía el servidor SMTP '%s'.
%s: %s",
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__sequence_id,Main Sequence,Secuencia principal,
base,selection,"ir.actions.act_window,target",0,Main action of Current Window,Acción principal de la ventana actual,
base,selection,"ir.actions.client,target",0,Main action of Current Window,Acción principal de la ventana actual,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__maintainer,Maintainer,Encargado del mantenimiento,
base,model,"ir.module.module,shortdesc",base.module_maintenance,Maintenance,Mantenimiento,
base,model,"ir.module.module,shortdesc",base.module_hr_maintenance,Maintenance - HR,Mantenimiento - RRHH,
base,model,"res.country,name",base.mw,Malawi,Malawi,
base,model,"res.country,name",base.my,Malaysia,Malasia,
base,model,"res.country,name",base.mv,Maldives,Maldivas,
base,model,"res.country,name",base.ml,Mali,Mali,
base,model,"res.country,name",base.mt,Malta,Malta,
